ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment
4,Melbourne,Australian Open,1/22/2020,Grand Slam,Outdoor,Hard,2nd Round,5,Pella G.,Barrere G.,25,84,1585,649,6,1,6,4,3,6,6,3,,,3,1,Completed
4,Melbourne,Australian Open,1/22/2020,Grand Slam,Outdoor,Hard,2nd Round,5,Nishioka Y.,Evans D.,71,32,797,1349,6,4,6,3,6,4,,,,,3,0,Completed
4,Melbourne,Australian Open,1/22/2020,Grand Slam,Outdoor,Hard,2nd Round,5,Cilic M.,Paire B.,39,21,1205,1703,6,2,6,7,3,6,6,1,7,6,3,2,Completed
4,Melbourne,Australian Open,1/22/2020,Grand Slam,Outdoor,Hard,2nd Round,5,Schwartzman D.,Davidovich Fokina A.,14,88,2130,627,6,1,6,4,6,2,,,,,3,0,Completed
4,Melbourne,Australian Open,1/22/2020,Grand Slam,Outdoor,Hard,2nd Round,5,Fucsovics M.,Sinner J.,67,82,827,671,6,4,6,4,6,3,,,,,3,0,Completed
4,Melbourne,Australian Open,1/22/2020,Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic N.,Ito T.,2,146,9720,362,6,1,6,4,6,2,,,,,3,0,Completed
4,Melbourne,Australian Open,1/22/2020,Grand Slam,Outdoor,Hard,2nd Round,5,Sandgren T.,Berrettini M.,100,8,573,2870,7,6,6,4,4,6,2,6,7,5,3,2,Completed
4,Melbourne,Australian Open,1/22/2020,Grand Slam,Outdoor,Hard,2nd Round,5,Tsitsipas S.,Kohlschreiber P.,6,79,5375,700,,,,,,,,,,,,,Walkover
4,Melbourne,Australian Open,1/22/2020,Grand Slam,Outdoor,Hard,2nd Round,5,Paul T.,Dimitrov G.,80,20,696,1772,6,4,7,6,3,6,6,7,7,6,3,2,Completed
4,Melbourne,Australian Open,1/22/2020,Grand Slam,Outdoor,Hard,2nd Round,5,Raonic M.,Garin C.,35,36,1305,1285,6,3,6,4,6,2,,,,,3,0,Completed
4,Melbourne,Australian Open,1/22/2020,Grand Slam,Outdoor,Hard,2nd Round,5,Lajovic D.,Polmans M.,27,133,1516,411,6,2,6,4,6,3,,,,,3,0,Completed
4,Melbourne,Australian Open,1/22/2020,Grand Slam,Outdoor,Hard,2nd Round,5,Millman J.,Hurkacz H.,47,31,1096,1398,6,4,7,5,6,3,,,,,3,0,Completed
4,Melbourne,Australian Open,1/22/2020,Grand Slam,Outdoor,Hard,2nd Round,5,Bautista Agut R.,Mmoh M.,9,217,2630,219,5,7,6,2,6,4,6,1,,,3,1,Completed
4,Melbourne,Australian Open,1/22/2020,Grand Slam,Outdoor,Hard,2nd Round,5,Fognini F.,Thompson J.,12,66,2310,843,7,6,6,1,3,6,4,6,7,6,3,2,Completed
4,Melbourne,Australian Open,1/22/2020,Grand Slam,Outdoor,Hard,2nd Round,5,Federer R.,Krajinovic F.,3,41,6590,1158,6,1,6,4,6,1,,,,,3,0,Completed
4,Melbourne,Australian Open,1/23/2020,Grand Slam,Outdoor,Hard,2nd Round,5,Gulbis E.,Bedene A.,256,55,179,950,7,5,6,3,6,2,,,,,3,0,Completed
4,Melbourne,Australian Open,1/23/2020,Grand Slam,Outdoor,Hard,2nd Round,5,Medvedev D.,Martinez P.,4,168,5960,300,7,5,6,1,6,3,,,,,3,0,Completed
4,Melbourne,Australian Open,1/23/2020,Grand Slam,Outdoor,Hard,2nd Round,5,Thiem D.,Bolt A.,5,140,5890,377,6,2,5,7,6,7,6,1,6,2,3,2,Completed
4,Melbourne,Australian Open,1/23/2020,Grand Slam,Outdoor,Hard,2nd Round,5,Zverev A.,Gerasimov E.,7,98,3345,575,7,6,6,4,7,5,,,,,3,0,Completed
4,Melbourne,Australian Open,1/23/2020,Grand Slam,Outdoor,Hard,2nd Round,5,Popyrin A.,Munar J.,96,90,585,608,6,2,7,6,6,2,,,,,3,0,Completed
4,Melbourne,Australian Open,1/23/2020,Grand Slam,Outdoor,Hard,2nd Round,5,Monfils G.,Karlovic I.,10,124,2565,436,4,6,7,6,6,4,7,5,,,3,1,Completed
4,Melbourne,Australian Open,1/23/2020,Grand Slam,Outdoor,Hard,2nd Round,5,Rublev A.,Sugita Y.,16,91,2004,608,6,2,6,3,7,6,,,,,3,0,Completed
4,Melbourne,Australian Open,1/23/2020,Grand Slam,Outdoor,Hard,2nd Round,5,Verdasco F.,Basilashvili N.,51,29,1050,1485,4,6,7,6,6,4,6,4,,,3,1,Completed
4,Melbourne,Australian Open,1/23/2020,Grand Slam,Outdoor,Hard,2nd Round,5,Isner J.,Tabilo A.,19,208,1860,233,6,4,6,3,6,2,,,,,3,0,Completed
4,Melbourne,Australian Open,1/23/2020,Grand Slam,Outdoor,Hard,2nd Round,5,Goffin D.,Herbert P.H.,11,64,2555,865,6,1,6,4,4,6,1,6,6,3,3,2,Completed
4,Melbourne,Australian Open,1/23/2020,Grand Slam,Outdoor,Hard,2nd Round,5,Khachanov K.,Ymer M.,17,78,1995,709,6,2,2,6,6,4,3,6,7,6,3,2,Completed
4,Melbourne,Australian Open,1/23/2020,Grand Slam,Outdoor,Hard,2nd Round,5,Carreno Busta P.,Gojowczyk P.,30,120,1422,463,6,4,6,1,1,6,6,4,,,3,1,Completed
4,Melbourne,Australian Open,1/23/2020,Grand Slam,Outdoor,Hard,2nd Round,5,Kyrgios N.,Simon G.,26,61,1520,890,6,2,6,4,4,6,7,5,,,3,1,Completed
4,Melbourne,Australian Open,1/23/2020,Grand Slam,Outdoor,Hard,2nd Round,5,Wawrinka S.,Seppi A.,15,85,2045,646,4,6,7,5,6,3,3,6,6,4,3,2,Completed
4,Melbourne,Australian Open,1/23/2020,Grand Slam,Outdoor,Hard,2nd Round,5,Fritz T.,Anderson K.,34,122,1335,445,4,6,6,7,7,6,6,2,6,2,3,2,Completed
4,Melbourne,Australian Open,1/23/2020,Grand Slam,Outdoor,Hard,2nd Round,5,Nadal R.,Delbonis F.,1,76,10235,711,6,3,7,6,6,1,,,,,3,0,Completed
4,Melbourne,Australian Open,1/24/2020,Grand Slam,Outdoor,Hard,3rd Round,5,Schwartzman D.,Lajovic D.,14,27,2130,1516,6,2,6,3,7,6,,,,,3,0,Completed
4,Melbourne,Australian Open,1/24/2020,Grand Slam,Outdoor,Hard,3rd Round,5,Fucsovics M.,Paul T.,67,80,827,696,6,1,6,1,6,4,,,,,3,0,Completed
4,Melbourne,Australian Open,1/24/2020,Grand Slam,Outdoor,Hard,3rd Round,5,Cilic M.,Bautista Agut R.,39,9,1205,2630,6,7,6,4,6,0,5,7,6,3,3,2,Completed
4,Melbourne,Australian Open,1/24/2020,Grand Slam,Outdoor,Hard,3rd Round,5,Djokovic N.,Nishioka Y.,2,71,9720,797,6,3,6,2,6,2,,,,,3,0,Completed
4,Melbourne,Australian Open,1/24/2020,Grand Slam,Outdoor,Hard,3rd Round,5,Sandgren T.,Querrey S.,100,45,573,1100,6,4,6,4,6,4,,,,,3,0,Completed
4,Melbourne,Australian Open,1/24/2020,Grand Slam,Outdoor,Hard,3rd Round,5,Raonic M.,Tsitsipas S.,35,6,1305,5375,7,5,6,4,7,6,,,,,3,0,Completed
4,Melbourne,Australian Open,1/24/2020,Grand Slam,Outdoor,Hard,3rd Round,5,Fognini F.,Pella G.,12,25,2310,1585,7,6,6,2,6,3,,,,,3,0,Completed
4,Melbourne,Australian Open,1/24/2020,Grand Slam,Outdoor,Hard,3rd Round,5,Federer R.,Millman J.,3,47,6590,1096,4,6,7,6,6,4,4,6,7,6,3,2,Completed
4,Melbourne,Australian Open,1/25/2020,Grand Slam,Outdoor,Hard,3rd Round,5,Monfils G.,Gulbis E.,10,256,2565,179,7,6,6,4,6,3,,,,,3,0,Completed
4,Melbourne,Australian Open,1/25/2020,Grand Slam,Outdoor,Hard,3rd Round,5,Thiem D.,Fritz T.,5,34,5890,1335,6,2,6,4,6,7,6,4,,,3,1,Completed
4,Melbourne,Australian Open,1/25/2020,Grand Slam,Outdoor,Hard,3rd Round,5,Rublev A.,Goffin D.,16,11,2004,2555,2,6,7,6,6,4,7,6,,,3,1,Completed
4,Melbourne,Australian Open,1/25/2020,Grand Slam,Outdoor,Hard,3rd Round,5,Nadal R.,Carreno Busta P.,1,30,10235,1422,6,1,6,2,6,4,,,,,3,0,Completed
4,Melbourne,Australian Open,1/25/2020,Grand Slam,Outdoor,Hard,3rd Round,5,Wawrinka S.,Isner J.,15,19,2045,1860,6,4,4,1,,,,,,,1,0,Retired
4,Melbourne,Australian Open,1/25/2020,Grand Slam,Outdoor,Hard,3rd Round,5,Kyrgios N.,Khachanov K.,26,17,1520,1995,6,2,7,6,6,7,6,7,7,6,3,2,Completed
4,Melbourne,Australian Open,1/25/2020,Grand Slam,Outdoor,Hard,3rd Round,5,Zverev A.,Verdasco F.,7,51,3345,1050,6,2,6,2,6,4,,,,,3,0,Completed
4,Melbourne,Australian Open,1/25/2020,Grand Slam,Outdoor,Hard,3rd Round,5,Medvedev D.,Popyrin A.,4,96,5960,585,6,4,6,3,6,2,,,,,3,0,Completed
4,Melbourne,Australian Open,1/26/2020,Grand Slam,Outdoor,Hard,4th Round,5,Raonic M.,Cilic M.,35,39,1305,1205,6,4,6,3,7,5,,,,,3,0,Completed
4,Melbourne,Australian Open,1/26/2020,Grand Slam,Outdoor,Hard,4th Round,5,Djokovic N.,Schwartzman D.,2,14,9720,2130,6,3,6,4,6,4,,,,,3,0,Completed
4,Melbourne,Australian Open,1/26/2020,Grand Slam,Outdoor,Hard,4th Round,5,Sandgren T.,Fognini F.,100,12,573,2310,7,6,7,5,6,7,6,4,,,3,1,Completed
4,Melbourne,Australian Open,1/26/2020,Grand Slam,Outdoor,Hard,4th Round,5,Federer R.,Fucsovics M.,3,67,6590,827,4,6,6,1,6,2,6,2,,,3,1,Completed
4,Melbourne,Australian Open,1/27/2020,Grand Slam,Outdoor,Hard,4th Round,5,Thiem D.,Monfils G.,5,10,5890,2565,6,2,6,4,6,4,,,,,3,0,Completed
4,Melbourne,Australian Open,1/27/2020,Grand Slam,Outdoor,Hard,4th Round,5,Wawrinka S.,Medvedev D.,15,4,2045,5960,6,2,2,6,4,6,7,6,6,2,3,2,Completed
4,Melbourne,Australian Open,1/27/2020,Grand Slam,Outdoor,Hard,4th Round,5,Nadal R.,Kyrgios N.,1,26,10235,1520,6,3,3,6,7,6,7,6,,,3,1,Completed
4,Melbourne,Australian Open,1/27/2020,Grand Slam,Outdoor,Hard,4th Round,5,Zverev A.,Rublev A.,7,16,3345,2004,6,4,6,4,6,4,,,,,3,0,Completed
4,Melbourne,Australian Open,1/28/2020,Grand Slam,Outdoor,Hard,Quarterfinals,5,Federer R.,Sandgren T.,3,100,6590,573,6,3,2,6,2,6,7,6,6,3,3,2,Completed
4,Melbourne,Australian Open,1/28/2020,Grand Slam,Outdoor,Hard,Quarterfinals,5,Djokovic N.,Raonic M.,2,35,9720,1305,6,4,6,3,7,6,,,,,3,0,Completed
4,Melbourne,Australian Open,1/29/2020,Grand Slam,Outdoor,Hard,Quarterfinals,5,Zverev A.,Wawrinka S.,7,15,3345,2045,1,6,6,3,6,4,6,2,,,3,1,Completed
4,Melbourne,Australian Open,1/29/2020,Grand Slam,Outdoor,Hard,Quarterfinals,5,Thiem D.,Nadal R.,5,1,5890,10235,7,6,7,6,4,6,7,6,,,3,1,Completed
4,Melbourne,Australian Open,1/30/2020,Grand Slam,Outdoor,Hard,Semifinals,5,Djokovic N.,Federer R.,2,3,9720,6590,7,6,6,4,6,3,,,,,3,0,Completed
4,Melbourne,Australian Open,1/31/2020,Grand Slam,Outdoor,Hard,Semifinals,5,Thiem D.,Zverev A.,5,7,5890,3345,3,6,6,4,7,6,7,6,,,3,1,Completed
4,Melbourne,Australian Open,2/2/2020,Grand Slam,Outdoor,Hard,The Final,5,Djokovic N.,Thiem D.,2,5,9720,5890,6,4,4,6,2,6,6,3,6,4,2,1,Completed
5,Cordoba,Cordoba Open,2/3/2020,ATP250,Outdoor,Clay,1st Round,3,Balazs A.,Sonego L.,108,52,505,980,6,2,7,6,,,,,,,2,0,Completed
5,Cordoba,Cordoba Open,2/3/2020,ATP250,Outdoor,Clay,1st Round,3,Mager G.,Ficovich J.P.,133,244,401,196,6,2,3,6,6,2,,,,,2,1,Completed
5,Cordoba,Cordoba Open,2/3/2020,ATP250,Outdoor,Clay,1st Round,3,Cuevas P.,Delbonis F.,48,74,1062,746,7,5,6,2,,,,,,,2,0,Completed
5,Cordoba,Cordoba Open,2/4/2020,ATP250,Outdoor,Clay,1st Round,3,Taberner C.,Verdasco F.,198,49,252,1050,4,6,6,1,6,4,,,,,2,1,Completed
5,Cordoba,Cordoba Open,2/4/2020,ATP250,Outdoor,Clay,1st Round,3,Martin A.,Coria F.,100,116,551,466,7,6,6,4,,,,,,,2,0,Completed
5,Cordoba,Cordoba Open,2/4/2020,ATP250,Outdoor,Clay,1st Round,3,Martinez P.,Gaio F.,150,124,347,422,4,6,6,3,6,4,,,,,2,1,Completed
5,Cordoba,Cordoba Open,2/4/2020,ATP250,Outdoor,Clay,1st Round,3,Ramos-Vinolas A.,Bagnis F.,42,135,1130,392,6,4,7,6,,,,,,,2,0,Completed
5,Cordoba,Cordoba Open,2/4/2020,ATP250,Outdoor,Clay,1st Round,3,Andujar P.,Horansky F.,63,173,867,300,6,2,6,2,,,,,,,2,0,Completed
5,Cordoba,Cordoba Open,2/4/2020,ATP250,Outdoor,Clay,1st Round,3,Moutet C.,Monteiro T.,71,89,777,634,6,4,6,3,,,,,,,2,0,Completed
5,Cordoba,Cordoba Open,2/4/2020,ATP250,Outdoor,Clay,1st Round,3,Cachin P.,Dellien H.,354,77,104,738,6,1,6,1,,,,,,,2,0,Completed
5,Cordoba,Cordoba Open,2/4/2020,ATP250,Outdoor,Clay,1st Round,3,Londero J.I.,Cecchinato M.,50,72,1012,758,6,2,7,5,,,,,,,2,0,Completed
5,Cordoba,Cordoba Open,2/5/2020,ATP250,Outdoor,Clay,1st Round,3,Munar J.,Mayer L.,87,103,643,529,6,4,6,3,,,,,,,2,0,Completed
5,Cordoba,Cordoba Open,2/5/2020,ATP250,Outdoor,Clay,2nd Round,3,Martin A.,Taberner C.,100,198,551,252,6,3,7,6,,,,,,,2,0,Completed
5,Cordoba,Cordoba Open,2/5/2020,ATP250,Outdoor,Clay,2nd Round,3,Cuevas P.,Mager G.,48,133,1062,401,6,7,7,6,6,1,,,,,2,1,Completed
5,Cordoba,Cordoba Open,2/5/2020,ATP250,Outdoor,Clay,2nd Round,3,Moutet C.,Pella G.,71,22,777,1665,6,7,7,5,6,3,,,,,2,1,Completed
5,Cordoba,Cordoba Open,2/6/2020,ATP250,Outdoor,Clay,2nd Round,3,Garin C.,Balazs A.,31,108,1320,505,6,3,6,0,,,,,,,2,0,Completed
5,Cordoba,Cordoba Open,2/6/2020,ATP250,Outdoor,Clay,2nd Round,3,Djere L.,Martinez P.,39,150,1185,347,6,3,6,4,,,,,,,2,0,Completed
5,Cordoba,Cordoba Open,2/6/2020,ATP250,Outdoor,Clay,2nd Round,3,Ramos-Vinolas A.,Andujar P.,42,63,1130,867,6,3,6,7,6,4,,,,,2,1,Completed
5,Cordoba,Cordoba Open,2/7/2020,ATP250,Outdoor,Clay,2nd Round,3,Londero J.I.,Cachin P.,50,354,1012,104,6,3,6,3,,,,,,,2,0,Completed
5,Cordoba,Cordoba Open,2/7/2020,ATP250,Outdoor,Clay,2nd Round,3,Schwartzman D.,Munar J.,14,87,2220,643,6,1,7,5,,,,,,,2,0,Completed
5,Cordoba,Cordoba Open,2/7/2020,ATP250,Outdoor,Clay,Quarterfinals,3,Martin A.,Moutet C.,100,71,551,777,6,3,6,2,,,,,,,2,0,Completed
5,Cordoba,Cordoba Open,2/7/2020,ATP250,Outdoor,Clay,Quarterfinals,3,Garin C.,Cuevas P.,31,48,1320,1062,1,6,6,3,6,4,,,,,2,1,Completed
5,Cordoba,Cordoba Open,2/7/2020,ATP250,Outdoor,Clay,Quarterfinals,3,Schwartzman D.,Ramos-Vinolas A.,14,42,2220,1130,6,0,7,6,,,,,,,2,0,Completed
5,Cordoba,Cordoba Open,2/8/2020,ATP250,Outdoor,Clay,Quarterfinals,3,Djere L.,Londero J.I.,39,50,1185,1012,6,7,6,3,7,6,,,,,2,1,Completed
5,Cordoba,Cordoba Open,2/8/2020,ATP250,Outdoor,Clay,Semifinals,3,Garin C.,Martin A.,31,100,1320,551,2,6,6,2,6,2,,,,,2,1,Completed
5,Cordoba,Cordoba Open,2/9/2020,ATP250,Outdoor,Clay,Semifinals,3,Schwartzman D.,Djere L.,14,39,2220,1185,6,1,1,6,6,2,,,,,2,1,Completed
5,Cordoba,Cordoba Open,2/9/2020,ATP250,Outdoor,Clay,The Final,3,Garin C.,Schwartzman D.,31,14,1320,2220,2,6,6,4,6,0,,,,,2,1,Completed
6,Montpellier,Open Sud de France,2/3/2020,ATP250,Indoor,Hard,1st Round,3,Pospisil V.,Bedene A.,132,51,402,985,6,3,6,4,,,,,,,2,0,Completed
6,Montpellier,Open Sud de France,2/3/2020,ATP250,Indoor,Hard,1st Round,3,Barrere G.,Sousa J.,91,69,612,811,6,2,7,6,,,,,,,2,0,Completed
6,Montpellier,Open Sud de France,2/3/2020,ATP250,Indoor,Hard,1st Round,3,Gombos N.,Carreno Busta P.,104,29,527,1332,3,6,6,4,6,3,,,,,2,1,Completed
6,Montpellier,Open Sud de France,2/4/2020,ATP250,Indoor,Hard,1st Round,3,Bublik A.,Laaksonen H.,54,112,952,480,6,7,6,1,7,6,,,,,2,1,Completed
6,Montpellier,Open Sud de France,2/4/2020,ATP250,Indoor,Hard,1st Round,3,Ymer M.,Sinner J.,76,78,739,710,6,3,6,4,,,,,,,2,0,Completed
6,Montpellier,Open Sud de France,2/4/2020,ATP250,Indoor,Hard,1st Round,3,Ruusuvuori E.,Novak D.,101,93,540,609,7,6,4,6,6,2,,,,,2,1,Completed
6,Montpellier,Open Sud de France,2/4/2020,ATP250,Indoor,Hard,1st Round,3,Krajinovic F.,Couacaud E.,44,214,1113,221,6,4,6,4,,,,,,,2,0,Completed
6,Montpellier,Open Sud de France,2/4/2020,ATP250,Indoor,Hard,1st Round,3,Herbert P.H.,Stakhovsky S.,67,153,820,342,6,2,7,5,,,,,,,2,0,Completed
6,Montpellier,Open Sud de France,2/4/2020,ATP250,Indoor,Hard,1st Round,3,Auger-Aliassime F.,Dzumhur D.,21,97,1666,594,6,7,6,2,6,2,,,,,2,1,Completed
6,Montpellier,Open Sud de France,2/5/2020,ATP250,Indoor,Hard,1st Round,3,Mannarino A.,Popyrin A.,45,99,1111,585,6,0,6,7,6,0,,,,,2,1,Completed
6,Montpellier,Open Sud de France,2/5/2020,ATP250,Indoor,Hard,1st Round,3,Lopez F.,Humbert U.,55,43,933,1121,6,4,6,1,,,,,,,2,0,Completed
6,Montpellier,Open Sud de France,2/5/2020,ATP250,Indoor,Hard,1st Round,3,Gasquet R.,Simon G.,58,59,890,890,6,4,6,4,,,,,,,2,0,Completed
6,Montpellier,Open Sud de France,2/5/2020,ATP250,Indoor,Hard,2nd Round,3,Barrere G.,Dimitrov G.,91,23,612,1637,6,7,6,4,7,5,,,,,2,1,Completed
6,Montpellier,Open Sud de France,2/5/2020,ATP250,Indoor,Hard,2nd Round,3,Pospisil V.,Shapovalov D.,132,16,402,2120,6,2,6,3,,,,,,,2,0,Completed
6,Montpellier,Open Sud de France,2/6/2020,ATP250,Indoor,Hard,2nd Round,3,Krajinovic F.,Ymer M.,44,76,1113,739,6,1,6,1,,,,,,,2,0,Completed
6,Montpellier,Open Sud de France,2/6/2020,ATP250,Indoor,Hard,2nd Round,3,Goffin D.,Bublik A.,10,54,2555,952,6,3,7,6,,,,,,,2,0,Completed
6,Montpellier,Open Sud de France,2/6/2020,ATP250,Indoor,Hard,2nd Round,3,Gasquet R.,Lopez F.,58,55,890,933,6,7,6,4,6,2,,,,,2,1,Completed
6,Montpellier,Open Sud de France,2/6/2020,ATP250,Indoor,Hard,2nd Round,3,Gombos N.,Ruusuvuori E.,104,101,527,540,7,5,6,4,,,,,,,2,0,Completed
6,Montpellier,Open Sud de France,2/6/2020,ATP250,Indoor,Hard,2nd Round,3,Herbert P.H.,Auger-Aliassime F.,67,21,820,1666,7,6,7,5,,,,,,,2,0,Completed
6,Montpellier,Open Sud de France,2/6/2020,ATP250,Indoor,Hard,2nd Round,3,Monfils G.,Mannarino A.,9,45,2700,1111,4,6,6,1,6,4,,,,,2,1,Completed
6,Montpellier,Open Sud de France,2/7/2020,ATP250,Indoor,Hard,Quarterfinals,3,Krajinovic F.,Barrere G.,44,91,1113,612,6,2,7,5,,,,,,,2,0,Completed
6,Montpellier,Open Sud de France,2/7/2020,ATP250,Indoor,Hard,Quarterfinals,3,Pospisil V.,Gasquet R.,132,58,402,890,6,1,1,0,,,,,,,1,0,Retired
6,Montpellier,Open Sud de France,2/7/2020,ATP250,Indoor,Hard,Quarterfinals,3,Monfils G.,Gombos N.,9,104,2700,527,6,3,6,4,,,,,,,2,0,Completed
6,Montpellier,Open Sud de France,2/7/2020,ATP250,Indoor,Hard,Quarterfinals,3,Goffin D.,Herbert P.H.,10,67,2555,820,6,4,7,6,,,,,,,2,0,Completed
6,Montpellier,Open Sud de France,2/8/2020,ATP250,Indoor,Hard,Semifinals,3,Monfils G.,Krajinovic F.,9,44,2700,1113,7,6,6,2,,,,,,,2,0,Completed
6,Montpellier,Open Sud de France,2/8/2020,ATP250,Indoor,Hard,Semifinals,3,Pospisil V.,Goffin D.,132,10,402,2555,6,3,1,6,7,5,,,,,2,1,Completed
7,Montpellier,Open Sud de France,2/9/2020,ATP250,Indoor,Hard,The Final,3,Monfils G.,Pospisil V.,9,132,2700,402,7,5,6,3,,,,,,,2,0,Completed
7,Pune,Maharashtra Open,2/3/2020,ATP250,Outdoor,Hard,1st Round,3,Stebe C.M.,Karlovic I.,149,121,350,436,6,3,6,4,,,,,,,2,0,Completed
7,Pune,Maharashtra Open,2/3/2020,ATP250,Outdoor,Hard,1st Round,3,Sugita Y.,Fabbiano T.,86,134,645,394,6,3,6,0,,,,,,,2,0,Completed
7,Pune,Maharashtra Open,2/3/2020,ATP250,Outdoor,Hard,1st Round,3,Troicki V.,Nagal S.,191,125,263,416,6,2,6,7,6,1,,,,,2,1,Completed
7,Pune,Maharashtra Open,2/3/2020,ATP250,Outdoor,Hard,1st Round,3,Caruso S.,Ramanathan R.,98,182,588,280,3,6,6,4,7,5,,,,,2,1,Completed
7,Pune,Maharashtra Open,2/4/2020,ATP250,Outdoor,Hard,1st Round,3,Duckworth J.,Gojowczyk P.,96,106,598,523,7,6,6,4,,,,,,,2,0,Completed
7,Pune,Maharashtra Open,2/4/2020,ATP250,Outdoor,Hard,1st Round,3,Gerasimov E.,Lorenzi P.,90,115,620,472,6,2,6,3,,,,,,,2,0,Completed
7,Pune,Maharashtra Open,2/4/2020,ATP250,Outdoor,Hard,1st Round,3,Marcora R.,Rosol L.,174,176,297,292,6,3,6,2,,,,,,,2,0,Completed
7,Pune,Maharashtra Open,2/4/2020,ATP250,Outdoor,Hard,1st Round,3,Milojevic N.,Hoang A.,148,126,357,415,7,6,6,4,,,,,,,2,0,Completed
7,Pune,Maharashtra Open,2/4/2020,ATP250,Outdoor,Hard,1st Round,3,Ivashka I.,Donskoy E.,152,109,344,503,6,3,6,2,,,,,,,2,0,Completed
7,Pune,Maharashtra Open,2/4/2020,ATP250,Outdoor,Hard,1st Round,3,Vesely J.,Kadhe A.,107,612,520,36,6,2,6,4,,,,,,,2,0,Completed
7,Pune,Maharashtra Open,2/4/2020,ATP250,Outdoor,Hard,1st Round,3,Gunneswaran P.,Maden Y.,122,131,433,404,7,6,7,6,,,,,,,2,0,Completed
7,Pune,Maharashtra Open,2/5/2020,ATP250,Outdoor,Hard,1st Round,3,Daniel T.,Mukund S.,102,263,536,168,6,2,7,6,,,,,,,2,0,Completed
7,Pune,Maharashtra Open,2/5/2020,ATP250,Outdoor,Hard,2nd Round,3,Vesely J.,Caruso S.,107,98,520,588,7,6,6,4,,,,,,,2,0,Completed
7,Pune,Maharashtra Open,2/5/2020,ATP250,Outdoor,Hard,2nd Round,3,Berankis R.,Stebe C.M.,73,149,751,350,7,6,6,1,,,,,,,2,0,Completed
7,Pune,Maharashtra Open,2/5/2020,ATP250,Outdoor,Hard,2nd Round,3,Sugita Y.,Troicki V.,86,191,645,263,,,,,,,,,,,,,Walkover
7,Pune,Maharashtra Open,2/5/2020,ATP250,Outdoor,Hard,2nd Round,3,Ivashka I.,Travaglia S.,152,82,344,670,7,6,7,6,,,,,,,2,0,Completed
7,Pune,Maharashtra Open,2/6/2020,ATP250,Outdoor,Hard,2nd Round,3,Duckworth J.,Daniel T.,96,102,598,536,6,7,7,6,6,3,,,,,2,1,Completed
7,Pune,Maharashtra Open,2/6/2020,ATP250,Outdoor,Hard,2nd Round,3,Gerasimov E.,Milojevic N.,90,148,620,357,2,6,6,3,6,2,,,,,2,1,Completed
7,Pune,Maharashtra Open,2/6/2020,ATP250,Outdoor,Hard,2nd Round,3,Kwon S.W.,Gunneswaran P.,88,122,637,433,6,3,7,6,,,,,,,2,0,Completed
7,Pune,Maharashtra Open,2/6/2020,ATP250,Outdoor,Hard,2nd Round,3,Marcora R.,Paire B.,174,19,297,1738,6,4,6,4,,,,,,,2,0,Completed
7,Pune,Maharashtra Open,2/7/2020,ATP250,Outdoor,Hard,Quarterfinals,3,Vesely J.,Ivashka I.,107,152,520,344,2,6,6,1,7,6,,,,,2,1,Completed
7,Pune,Maharashtra Open,2/7/2020,ATP250,Outdoor,Hard,Quarterfinals,3,Berankis R.,Sugita Y.,73,86,751,645,4,6,7,6,6,2,,,,,2,1,Completed
7,Pune,Maharashtra Open,2/7/2020,ATP250,Outdoor,Hard,Quarterfinals,3,Duckworth J.,Marcora R.,96,174,598,297,6,3,7,6,,,,,,,2,0,Completed
7,Pune,Maharashtra Open,2/7/2020,ATP250,Outdoor,Hard,Quarterfinals,3,Gerasimov E.,Kwon S.W.,90,88,620,637,4,6,7,6,6,4,,,,,2,1,Completed
7,Pune,Maharashtra Open,2/8/2020,ATP250,Outdoor,Hard,Semifinals,3,Vesely J.,Berankis R.,107,73,520,751,6,7,7,6,7,6,,,,,2,1,Completed
7,Pune,Maharashtra Open,2/8/2020,ATP250,Outdoor,Hard,Semifinals,3,Gerasimov E.,Duckworth J.,90,96,620,598,7,6,6,4,,,,,,,2,0,Completed
7,Pune,Maharashtra Open,2/9/2020,ATP250,Outdoor,Hard,The Final,3,Vesely J.,Gerasimov E.,107,90,520,620,7,6,5,7,6,3,,,,,2,1,Completed
8,Buenos Aires,Argentina Open,2/10/2020,ATP250,Outdoor,Clay,1st Round,3,Monteiro T.,Munar J.,92,95,634,618,6,3,6,3,,,,,,,2,0,Completed
8,Buenos Aires,Argentina Open,2/10/2020,ATP250,Outdoor,Clay,1st Round,3,Ruud C.,Andujar P.,45,58,1079,887,6,2,6,3,,,,,,,2,0,Completed
8,Buenos Aires,Argentina Open,2/10/2020,ATP250,Outdoor,Clay,1st Round,3,Cuevas P.,Sonego L.,48,49,1017,980,6,4,6,4,,,,,,,2,0,Completed
8,Buenos Aires,Argentina Open,2/11/2020,ATP250,Outdoor,Clay,1st Round,3,Delbonis F.,Dellien H.,87,77,666,738,1,6,6,3,7,5,,,,,2,1,Completed
8,Buenos Aires,Argentina Open,2/11/2020,ATP250,Outdoor,Clay,1st Round,3,Carballes Baena R.,Cecchinato M.,88,73,664,758,6,4,7,6,,,,,,,2,0,Completed
