ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment
24,Barcelona,Barcelona Open,4/20/2023,ATP500,Outdoor,Clay,3rd Round,3,Evans D.,Khachanov K.,26,11,1390,2900,6,3,6,4,,,,,,,2,0,Completed
24,Barcelona,Barcelona Open,4/20/2023,ATP500,Outdoor,Clay,3rd Round,3,Cerundolo F.,Ruud C.,32,3,1165,5255,7,6,6,3,,,,,,,2,0,Completed
24,Barcelona,Barcelona Open,4/21/2023,ATP500,Outdoor,Clay,Quarterfinals,3,Musetti L.,Sinner J.,20,8,1930,3525,,,,,,,,,,,,,Walkover
24,Barcelona,Barcelona Open,4/21/2023,ATP500,Outdoor,Clay,Quarterfinals,3,Tsitsipas S.,De Minaur A.,5,19,4950,2050,6,4,6,2,,,,,,,2,0,Completed
24,Barcelona,Barcelona Open,4/21/2023,ATP500,Outdoor,Clay,Quarterfinals,3,Alcaraz C.,Davidovich Fokina A.,2,38,6770,1025,7,6,6,4,,,,,,,2,0,Completed
24,Barcelona,Barcelona Open,4/21/2023,ATP500,Outdoor,Clay,Quarterfinals,3,Evans D.,Cerundolo F.,26,32,1390,1165,2,6,7,5,6,3,,,,,2,1,Completed
24,Barcelona,Barcelona Open,4/22/2023,ATP500,Outdoor,Clay,Semifinals,3,Tsitsipas S.,Musetti L.,5,20,4950,1930,6,4,5,7,6,3,,,,,2,1,Completed
24,Barcelona,Barcelona Open,4/22/2023,ATP500,Outdoor,Clay,Semifinals,3,Alcaraz C.,Evans D.,2,26,6770,1390,6,2,6,2,,,,,,,2,0,Completed
24,Barcelona,Barcelona Open,4/23/2023,ATP500,Outdoor,Clay,The Final,3,Alcaraz C.,Tsitsipas S.,2,5,6770,4950,6,3,6,4,,,,,,,2,0,Completed
25,Banja Luka,Srpska Open,4/17/2023,ATP250,Outdoor,Clay,1st Round,3,Popyrin A.,Griekspoor T.,81,34,701,1094,7,6,7,6,,,,,,,2,0,Completed
25,Banja Luka,Srpska Open,4/17/2023,ATP250,Outdoor,Clay,1st Round,3,Van Assche L.,Wawrinka S.,87,84,672,692,1,6,7,6,6,4,,,,,2,1,Completed
25,Banja Luka,Srpska Open,4/17/2023,ATP250,Outdoor,Clay,1st Round,3,Molcan A.,Daniel T.,73,100,735,587,3,6,7,5,6,1,,,,,2,1,Completed
25,Banja Luka,Srpska Open,4/18/2023,ATP250,Outdoor,Clay,1st Round,3,Shelbayh A.,Ymer E.,267,139,201,419,6,1,7,5,,,,,,,2,0,Completed
25,Banja Luka,Srpska Open,4/18/2023,ATP250,Outdoor,Clay,1st Round,3,Djere L.,Safiullin R.,78,106,716,557,6,4,6,2,,,,,,,2,0,Completed
25,Banja Luka,Srpska Open,4/18/2023,ATP250,Outdoor,Clay,1st Round,3,Albot R.,Coria F.,110,76,536,721,6,4,,,,,,,,,1,0,Retired
25,Banja Luka,Srpska Open,4/18/2023,ATP250,Outdoor,Clay,1st Round,3,Gasquet R.,Prizmic D.,42,342,940,140,6,3,6,1,,,,,,,2,0,Completed
25,Banja Luka,Srpska Open,4/18/2023,ATP250,Outdoor,Clay,1st Round,3,Lajovic D.,Krajinovic F.,70,74,744,731,6,2,4,6,6,4,,,,,2,1,Completed
25,Banja Luka,Srpska Open,4/19/2023,ATP250,Outdoor,Clay,1st Round,3,Dzumhur D.,Broady L.,202,132,282,433,6,3,6,0,,,,,,,2,0,Completed
25,Banja Luka,Srpska Open,4/19/2023,ATP250,Outdoor,Clay,1st Round,3,Barrere G.,Medjedovic H.,57,212,838,272,7,6,7,5,,,,,,,2,0,Completed
25,Banja Luka,Srpska Open,4/19/2023,ATP250,Outdoor,Clay,1st Round,3,Varillas J. P.,Gaston H.,92,107,647,555,7,5,6,3,,,,,,,2,0,Completed
25,Banja Luka,Srpska Open,4/19/2023,ATP250,Outdoor,Clay,1st Round,3,Lehecka J.,Monfils G.,36,322,1033,155,6,4,6,3,,,,,,,2,0,Completed
25,Banja Luka,Srpska Open,4/19/2023,ATP250,Outdoor,Clay,2nd Round,3,Djere L.,Coric B.,78,21,716,1890,6,4,6,7,6,4,,,,,2,1,Completed
25,Banja Luka,Srpska Open,4/19/2023,ATP250,Outdoor,Clay,2nd Round,3,Djokovic N.,Van Assche L.,1,87,7240,672,6,7,6,3,6,2,,,,,2,1,Completed
25,Banja Luka,Srpska Open,4/19/2023,ATP250,Outdoor,Clay,2nd Round,3,Molcan A.,Popyrin A.,73,81,735,701,7,6,4,6,7,5,,,,,2,1,Completed
25,Banja Luka,Srpska Open,4/20/2023,ATP250,Outdoor,Clay,2nd Round,3,Lajovic D.,Barrere G.,70,57,744,838,6,3,6,0,,,,,,,2,0,Completed
25,Banja Luka,Srpska Open,4/20/2023,ATP250,Outdoor,Clay,2nd Round,3,Kecmanovic M.,Shelbayh A.,33,267,1125,201,6,4,7,6,,,,,,,2,0,Completed
25,Banja Luka,Srpska Open,4/20/2023,ATP250,Outdoor,Clay,2nd Round,3,Dzumhur D.,Gasquet R.,202,42,282,940,6,4,1,6,7,6,,,,,2,1,Completed
25,Banja Luka,Srpska Open,4/20/2023,ATP250,Outdoor,Clay,2nd Round,3,Rublev A.,Varillas J. P.,6,92,4380,647,6,2,6,2,,,,,,,2,0,Completed
25,Banja Luka,Srpska Open,4/20/2023,ATP250,Outdoor,Clay,2nd Round,3,Lehecka J.,Albot R.,36,110,1033,536,6,0,6,2,,,,,,,2,0,Completed
25,Banja Luka,Srpska Open,4/21/2023,ATP250,Outdoor,Clay,Quarterfinals,3,Molcan A.,Djere L.,73,78,735,716,6,2,4,6,7,5,,,,,2,1,Completed
25,Banja Luka,Srpska Open,4/21/2023,ATP250,Outdoor,Clay,Quarterfinals,3,Rublev A.,Dzumhur D.,6,202,4380,282,7,5,6,3,,,,,,,2,0,Completed
25,Banja Luka,Srpska Open,4/21/2023,ATP250,Outdoor,Clay,Quarterfinals,3,Lajovic D.,Djokovic N.,70,1,744,7240,6,4,7,6,,,,,,,2,0,Completed
25,Banja Luka,Srpska Open,4/21/2023,ATP250,Outdoor,Clay,Quarterfinals,3,Kecmanovic M.,Lehecka J.,33,36,1125,1033,7,5,6,0,,,,,,,2,0,Completed
25,Banja Luka,Srpska Open,4/22/2023,ATP250,Outdoor,Clay,Semifinals,3,Rublev A.,Molcan A.,6,73,4380,735,6,2,6,4,,,,,,,2,0,Completed
25,Banja Luka,Srpska Open,4/22/2023,ATP250,Outdoor,Clay,Semifinals,3,Lajovic D.,Kecmanovic M.,70,33,744,1125,4,6,7,6,6,4,,,,,2,1,Completed
25,Banja Luka,Srpska Open,4/23/2023,ATP250,Outdoor,Clay,The Final,3,Lajovic D.,Rublev A.,70,6,744,4380,6,3,4,6,6,4,,,,,2,1,Completed
26,Munich,BMW Open,4/17/2023,ATP250,Outdoor,Clay,1st Round,3,Giron M.,Carballes Baena R.,68,53,756,867,6,1,5,7,6,2,,,,,2,1,Completed
26,Munich,BMW Open,4/17/2023,ATP250,Outdoor,Clay,1st Round,3,Cobolli F.,Thompson J.,208,91,277,655,7,5,6,1,,,,,,,2,0,Completed
26,Munich,BMW Open,4/17/2023,ATP250,Outdoor,Clay,1st Round,3,Hanfmann Y.,Monteiro T.,112,89,534,665,6,7,7,6,6,2,,,,,2,1,Completed
26,Munich,BMW Open,4/18/2023,ATP250,Outdoor,Clay,1st Round,3,Otte O.,Baez S.,94,30,631,1190,6,3,7,5,,,,,,,2,0,Completed
26,Munich,BMW Open,4/18/2023,ATP250,Outdoor,Clay,1st Round,3,Fucsovics M.,Rehberg M.,75,412,722,112,4,6,7,6,6,3,,,,,2,1,Completed
26,Munich,BMW Open,4/18/2023,ATP250,Outdoor,Clay,1st Round,3,Huesler M.A.,Edmund K.,63,509,780,72,7,6,4,6,6,3,,,,,2,1,Completed
26,Munich,BMW Open,4/18/2023,ATP250,Outdoor,Clay,1st Round,3,O Connell C.,Humbert U.,82,72,700,738,6,4,6,4,,,,,,,2,0,Completed
26,Munich,BMW Open,4/18/2023,ATP250,Outdoor,Clay,1st Round,3,Ritschard A.,Struff J.L.,209,64,274,779,7,5,7,5,,,,,,,2,0,Completed
26,Munich,BMW Open,4/18/2023,ATP250,Outdoor,Clay,1st Round,3,Sonego L.,Halys Q.,45,65,915,771,3,6,7,6,7,5,,,,,2,1,Completed
26,Munich,BMW Open,4/18/2023,ATP250,Outdoor,Clay,1st Round,3,Thiem D.,Lestienne C.,101,60,580,798,6,3,,,,,,,,,1,0,Retired
26,Munich,BMW Open,4/18/2023,ATP250,Outdoor,Clay,1st Round,3,Garin C.,Topo M.,86,478,678,82,6,4,6,2,,,,,,,2,0,Completed
26,Munich,BMW Open,4/20/2023,ATP250,Outdoor,Clay,1st Round,3,Karatsev A.,Altmaier D.,129,93,465,640,4,6,7,6,6,2,,,,,2,1,Completed
26,Munich,BMW Open,4/20/2023,ATP250,Outdoor,Clay,2nd Round,3,Cobolli F.,Otte O.,208,94,277,631,6,0,3,6,6,3,,,,,2,1,Completed
26,Munich,BMW Open,4/20/2023,ATP250,Outdoor,Clay,2nd Round,3,Giron M.,Ritschard A.,68,209,756,274,4,6,6,3,6,3,,,,,2,1,Completed
26,Munich,BMW Open,4/20/2023,ATP250,Outdoor,Clay,2nd Round,3,Rune H.,Hanfmann Y.,7,112,3865,534,6,3,6,4,,,,,,,2,0,Completed
26,Munich,BMW Open,4/20/2023,ATP250,Outdoor,Clay,2nd Round,3,Garin C.,Sonego L.,86,45,678,915,6,3,7,6,,,,,,,2,0,Completed
26,Munich,BMW Open,4/20/2023,ATP250,Outdoor,Clay,2nd Round,3,O Connell C.,Zverev A.,82,16,700,2140,7,6,6,4,,,,,,,2,0,Completed
26,Munich,BMW Open,4/20/2023,ATP250,Outdoor,Clay,2nd Round,3,Van De Zandschulp B.,Karatsev A.,29,129,1250,465,6,2,6,0,,,,,,,2,0,Completed
26,Munich,BMW Open,4/20/2023,ATP250,Outdoor,Clay,2nd Round,3,Fritz T.,Fucsovics M.,10,75,3245,722,4,6,6,3,6,3,,,,,2,1,Completed
26,Munich,BMW Open,4/21/2023,ATP250,Outdoor,Clay,2nd Round,3,Thiem D.,Huesler M.A.,101,63,580,780,5,7,6,4,6,4,,,,,2,1,Completed
26,Munich,BMW Open,4/21/2023,ATP250,Outdoor,Clay,Quarterfinals,3,O Connell C.,Cobolli F.,82,208,700,277,7,6,4,6,6,3,,,,,2,1,Completed
26,Munich,BMW Open,4/21/2023,ATP250,Outdoor,Clay,Quarterfinals,3,Rune H.,Garin C.,7,86,3865,678,6,2,6,4,,,,,,,2,0,Completed
26,Munich,BMW Open,4/21/2023,ATP250,Outdoor,Clay,Quarterfinals,3,Fritz T.,Thiem D.,10,101,3245,580,6,3,6,4,,,,,,,2,0,Completed
26,Munich,BMW Open,4/21/2023,ATP250,Outdoor,Clay,Quarterfinals,3,Van De Zandschulp B.,Giron M.,29,68,1250,756,7,6,6,3,,,,,,,2,0,Completed
26,Munich,BMW Open,4/22/2023,ATP250,Outdoor,Clay,Semifinals,3,Rune H.,O Connell C.,7,82,3865,700,6,3,6,2,,,,,,,2,0,Completed
26,Munich,BMW Open,4/22/2023,ATP250,Outdoor,Clay,Semifinals,3,Van De Zandschulp B.,Fritz T.,29,10,1250,3245,6,4,7,6,,,,,,,2,0,Completed
26,Munich,BMW Open,4/23/2023,ATP250,Outdoor,Clay,The Final,3,Rune H.,Van De Zandschulp B.,7,29,3865,1250,6,4,1,6,7,6,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,4/26/2023,Masters 1000,Outdoor,Clay,1st Round,3,Ramos-Vinolas A.,Ivashka I.,60,69,810,761,4,6,7,6,6,2,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,4/26/2023,Masters 1000,Outdoor,Clay,1st Round,3,Gaston H.,Chardy J.,106,635,555,45,6,3,6,4,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/26/2023,Masters 1000,Outdoor,Clay,1st Round,3,Barrere G.,Nava E.,56,173,848,344,6,0,5,7,6,3,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,4/26/2023,Masters 1000,Outdoor,Clay,1st Round,3,Molcan A.,Wu Y.,58,57,825,843,6,2,6,4,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/26/2023,Masters 1000,Outdoor,Clay,1st Round,3,Halys Q.,Popyrin A.,66,75,771,721,4,6,6,4,6,4,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,4/26/2023,Masters 1000,Outdoor,Clay,1st Round,3,Bublik A.,Galan D.E.,55,100,865,586,7,6,6,7,6,4,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,4/26/2023,Masters 1000,Outdoor,Clay,1st Round,3,Carballes Baena R.,Goffin D.,53,95,867,615,6,4,6,4,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/26/2023,Masters 1000,Outdoor,Clay,1st Round,3,Hanfmann Y.,Varillas J. P.,108,87,548,667,6,4,3,6,6,3,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,4/26/2023,Masters 1000,Outdoor,Clay,1st Round,3,Wawrinka S.,Cressy M.,84,39,692,1010,6,7,6,3,7,6,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,4/26/2023,Masters 1000,Outdoor,Clay,1st Round,3,Grenier H.,Schwartzman D.,128,72,466,730,7,5,6,4,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/26/2023,Masters 1000,Outdoor,Clay,1st Round,3,Otte O.,Kotov P.,98,101,606,583,6,3,4,6,6,4,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,4/26/2023,Masters 1000,Outdoor,Clay,1st Round,3,Arnaldi M.,Paire B.,105,161,556,377,6,1,3,6,7,6,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,4/26/2023,Masters 1000,Outdoor,Clay,1st Round,3,Ruusuvuori E.,Humbert U.,41,77,977,718,7,6,7,6,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/26/2023,Masters 1000,Outdoor,Clay,1st Round,3,Munar J.,Kokkinakis T.,88,111,666,534,7,6,7,6,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/26/2023,Masters 1000,Outdoor,Clay,1st Round,3,Monteiro T.,Gojo B.,97,110,608,538,7,6,4,6,6,3,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,4/26/2023,Masters 1000,Outdoor,Clay,1st Round,3,Gasquet R.,Landaluce M.,43,894,951,16,6,2,6,1,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/27/2023,Masters 1000,Outdoor,Clay,1st Round,3,Etcheverry T.,Mannarino A.,59,46,814,917,6,4,6,0,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/27/2023,Masters 1000,Outdoor,Clay,1st Round,3,Shevchenko A.,Wolf J.J.,96,49,610,880,6,4,6,4,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/27/2023,Masters 1000,Outdoor,Clay,1st Round,3,Safiullin R.,Jarry N.,112,51,525,878,6,2,3,6,6,3,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,4/27/2023,Masters 1000,Outdoor,Clay,1st Round,3,Thiem D.,Edmund K.,93,498,625,75,6,4,6,1,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/27/2023,Masters 1000,Outdoor,Clay,1st Round,3,Zhang Zh.,Rodionov J.,99,119,606,502,7,6,6,4,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/27/2023,Masters 1000,Outdoor,Clay,1st Round,3,Watanuki Y.,Moutet C.,117,64,502,780,6,3,6,3,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/27/2023,Masters 1000,Outdoor,Clay,1st Round,3,Garin C.,Huesler M.A.,73,76,723,720,7,6,6,2,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/27/2023,Masters 1000,Outdoor,Clay,1st Round,3,Cachin P.,Shelbayh A.,67,243,767,233,6,1,6,4,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/27/2023,Masters 1000,Outdoor,Clay,1st Round,3,Struff J.L.,Sonego L.,65,47,779,890,6,3,6,1,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/27/2023,Masters 1000,Outdoor,Clay,1st Round,3,Giron M.,Borges N.,61,74,801,723,6,2,7,6,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/27/2023,Masters 1000,Outdoor,Clay,1st Round,3,Cecchinato M.,Fucsovics M.,85,83,688,697,7,6,6,3,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/27/2023,Masters 1000,Outdoor,Clay,1st Round,3,O Connell C.,Krajinovic F.,81,79,710,711,6,4,6,7,6,2,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,4/27/2023,Masters 1000,Outdoor,Clay,1st Round,3,Vavassori A.,Murray A.,164,52,369,870,6,2,7,6,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/27/2023,Masters 1000,Outdoor,Clay,1st Round,3,Lajovic D.,Kubler J.,40,63,994,782,6,3,6,3,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/27/2023,Masters 1000,Outdoor,Clay,1st Round,3,Zapata Miralles B.,Mcdonald M.,42,54,958,865,3,6,6,3,7,6,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,4/27/2023,Masters 1000,Outdoor,Clay,1st Round,3,Karatsev A.,Djere L.,121,70,497,741,7,6,7,5,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/28/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Arnaldi M.,Ruud C.,105,4,556,5210,6,3,6,4,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/28/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Munar J.,Griekspoor T.,88,36,666,1094,7,6,,,,,,,,,1,0,Retired
27,Madrid,Mutua Madrid Open,4/28/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Altmaier D.,Otte O.,92,98,633,606,6,4,7,5,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/28/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Nishioka Y.,Molcan A.,34,58,1138,825,5,7,6,4,6,4,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,4/28/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Hanfmann Y.,Musetti L.,108,18,548,2065,6,4,7,6,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/28/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Rublev A.,Wawrinka S.,6,84,4280,692,7,5,6,4,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/28/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Dimitrov G.,Barrere G.,32,56,1170,848,7,6,7,6,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/28/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Khachanov K.,Monteiro T.,12,97,2855,608,6,3,3,6,6,3,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,4/28/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Alcaraz C.,Ruusuvuori E.,2,41,6770,977,2,6,6,4,6,2,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,4/28/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Bautista Agut R.,Halys Q.,25,66,1475,771,4,6,7,6,6,3,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,4/28/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Coric B.,Gaston H.,20,106,1890,555,6,3,6,3,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/28/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Grenier H.,Korda S.,128,28,466,1390,7,6,7,6,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/28/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Hurkacz H.,Gasquet R.,15,43,2660,951,6,7,6,4,7,5,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,4/28/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Rune H.,Bublik A.,7,55,4070,865,6,1,4,6,7,6,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,4/28/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Davidovich Fokina A.,Ramos-Vinolas A.,35,60,1095,810,6,3,6,4,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/28/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Zverev A.,Carballes Baena R.,16,53,2140,867,6,7,7,5,6,0,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,4/29/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Shevchenko A.,Lehecka J.,96,37,610,1046,6,1,6,1,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/29/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Struff J.L.,Shelton B.,65,38,779,1042,4,6,7,6,7,5,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,4/29/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Medvedev D.,Vavassori A.,3,164,5240,369,6,4,6,3,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/29/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Safiullin R.,Paul T.,112,17,525,2070,6,3,7,6,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/29/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Karatsev A.,Van De Zandschulp B.,121,29,497,1390,6,2,7,5,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/29/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Lajovic D.,Auger-Aliassime F.,40,9,994,3405,6,2,3,6,7,6,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,4/29/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Zapata Miralles B.,Evans D.,42,24,958,1560,6,3,6,2,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/29/2023,Masters 1000,Outdoor,Clay,2nd Round,3,De Minaur A.,Cecchinato M.,19,85,1995,688,6,4,7,6,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/29/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Baez S.,Giron M.,31,61,1190,801,3,6,6,3,6,4,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,4/29/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Fritz T.,O Connell C.,10,81,3290,710,7,6,6,4,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/29/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Tiafoe F.,Etcheverry T.,11,59,2870,814,6,3,7,6,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/29/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Garin C.,Kecmanovic M.,73,33,723,1170,7,6,6,7,6,4,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,4/29/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Cachin P.,Cerundolo F.,67,30,767,1235,6,1,7,6,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/29/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Norrie C.,Watanuki Y.,13,117,2725,502,6,4,7,6,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/29/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Zhang Zh.,Shapovalov D.,99,27,606,1425,6,7,6,4,7,6,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,4/29/2023,Masters 1000,Outdoor,Clay,2nd Round,3,Tsitsipas S.,Thiem D.,5,93,5195,625,3,6,6,1,7,6,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,4/30/2023,Masters 1000,Outdoor,Clay,3rd Round,3,Khachanov K.,Bautista Agut R.,12,25,2855,1475,7,5,4,6,6,3,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,4/30/2023,Masters 1000,Outdoor,Clay,3rd Round,3,Munar J.,Arnaldi M.,88,105,666,556,3,6,6,3,6,1,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,4/30/2023,Masters 1000,Outdoor,Clay,3rd Round,3,Rublev A.,Nishioka Y.,6,34,4280,1138,6,2,7,5,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/30/2023,Masters 1000,Outdoor,Clay,3rd Round,3,Zverev A.,Grenier H.,16,128,2140,466,6,1,6,0,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/30/2023,Masters 1000,Outdoor,Clay,3rd Round,3,Coric B.,Hurkacz H.,20,15,1890,2660,7,6,6,3,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/30/2023,Masters 1000,Outdoor,Clay,3rd Round,3,Alcaraz C.,Dimitrov G.,2,32,6770,1170,6,2,7,5,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/30/2023,Masters 1000,Outdoor,Clay,3rd Round,3,Altmaier D.,Hanfmann Y.,92,108,633,548,7,6,6,3,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,4/30/2023,Masters 1000,Outdoor,Clay,3rd Round,3,Davidovich Fokina A.,Rune H.,35,7,1095,4070,7,6,5,7,7,6,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,5/1/2023,Masters 1000,Outdoor,Clay,3rd Round,3,Medvedev D.,Shevchenko A.,3,96,5240,610,4,6,6,1,7,5,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,5/1/2023,Masters 1000,Outdoor,Clay,3rd Round,3,Struff J.L.,Lajovic D.,65,40,779,994,6,7,6,3,6,3,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,5/1/2023,Masters 1000,Outdoor,Clay,3rd Round,3,Karatsev A.,De Minaur A.,121,19,497,1995,6,3,4,6,6,4,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,5/1/2023,Masters 1000,Outdoor,Clay,3rd Round,3,Cachin P.,Tiafoe F.,67,11,767,2870,6,1,7,6,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,5/1/2023,Masters 1000,Outdoor,Clay,3rd Round,3,Zapata Miralles B.,Safiullin R.,42,112,958,525,6,3,3,6,6,3,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,5/1/2023,Masters 1000,Outdoor,Clay,3rd Round,3,Fritz T.,Garin C.,10,73,3290,723,6,1,7,6,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,5/1/2023,Masters 1000,Outdoor,Clay,3rd Round,3,Tsitsipas S.,Baez S.,5,31,5195,1190,7,5,3,6,6,3,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,5/1/2023,Masters 1000,Outdoor,Clay,3rd Round,3,Zhang Zh.,Norrie C.,99,13,606,2725,2,6,7,6,7,6,,,,,2,1,Completed
27,Madrid,Mutua Madrid Open,5/2/2023,Masters 1000,Outdoor,Clay,4th Round,3,Altmaier D.,Munar J.,92,88,633,666,6,3,6,0,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,5/2/2023,Masters 1000,Outdoor,Clay,4th Round,3,Khachanov K.,Rublev A.,12,6,2855,4280,7,6,6,4,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,5/2/2023,Masters 1000,Outdoor,Clay,4th Round,3,Karatsev A.,Medvedev D.,121,3,497,5240,7,6,6,4,,,,,,,2,0,Completed
27,Madrid,Mutua Madrid Open,5/2/2023,Masters 1000,Outdoor,Clay,4th Round,3,Coric B.,Davidovich Fokina A.,20,35,1890,1095,6,7,6,3,7,6,,,,,2,1,Completed
